name,space_id,color
S2050-R40B,0,B263A0
S2050-R50B,0,A46EB0
S2050-R60B,0,8B73B9
S2050-R70B,0,707FC1
S2050-R80B,0,5983C4
S2050-R90B,0,3A8CC3
S2050-Y,0,CCAD47
S2050-Y10R,0,D6A546
S2050-Y20R,0,D99B44
S2050-Y30R,0,DB9246
S2050-Y50R,0,DA804D
S2050-Y70R,0,D47155
S2050-Y80R,0,D26D5C
S2050-Y90R,0,CF6962
S2055-B10G,0,0091B2
S2060-B,0,0087BD
S2060-B50G,0,009697
S2060-B70G,0,009D8E
S2060-B90G,0,009B74
S2060-G10Y,0,169D5D
S2060-G20Y,0,4B9F4F
S2060-G30Y,0,6CA146
S2060-R40B,0,A9498F
S2060-R70B,0,626ABD
S2060-R80B,0,3A74C1
S2060-R90B,0,007ABD
S2065-B,0,0078AE
S2065-R90B,0,0070BB
S2070-G10Y,0,008F44
S2500-N,0,BDBBB9
S2502-B,0,B2B7B9
S2502-G,0,B4B7B3
S2502-R,0,BEB7B8
S2502-Y,0,BDB8AE
S2555-B20G,0,008AA2
S2555-B30G,0,00919F
S2555-B40G,0,008E94
S2555-B60G,0,00938C
S2555-B80G,0,00937E
S2565-G,0,00894F
S2565-R80B,0,0056AA
S3000-N,0,B2B0AE
S3005-B20G,0,A0ABAD
S3005-B80G,0,A0ABA7
S3005-G20Y,0,A7ADA5
S3005-G50Y,0,AAAC9F
S3005-G80Y,0,B3B1A1
S3005-R20B,0,B4A8AA
S3005-R50B,0,ABA7AD
S3005-R80B,0,A6ACB1
S3005-Y20R,0,B6A998
S3005-Y50R,0,B5A599
S3005-Y80R,0,B7A8A1
S3010-B,0,96A6AD
S3010-B10G,0,95A6AB
S3010-B30G,0,94AAAC
S3010-B50G,0,93A7A7
S3010-B70G,0,97AAA6
S3010-B90G,0,9BADA5
S3010-G,0,97AA9F
S3010-G10Y,0,99AA9A
S3010-G20Y,0,9BAA9A
S3010-G30Y,0,A4AE9B
S3010-G40Y,0,A4AB95
S3010-G50Y,0,A5AB93
S3010-G60Y,0,AAAD94
S3010-G70Y,0,ACAD92
S3010-G80Y,0,B0AB92
S3010-G90Y,0,B0A88C
S3010-R,0,B49A99
S3010-R10B,0,B49E9F
S3010-R20B,0,B39EA2
S3010-R30B,0,AF9BA3
S3010-R40B,0,AA9DA7
S3010-R50B,0,AAA0AD
S3010-R60B,0,A3A2AF
S3010-R70B,0,A2A6B1
S3010-R80B,0,98A2AE
S3010-R90B,0,97A5B0
S3010-Y,0,B7A98B
S3010-Y10R,0,B8A98D
S3010-Y20R,0,B7A68C
S3010-Y30R,0,BBA48B
S3010-Y40R,0,BBA08A
S3010-Y50R,0,BDA390
S3010-Y60R,0,B99D8D
S3010-Y70R,0,B89D91
S3010-Y80R,0,B79D94
S3010-Y90R,0,B69E98
S3020-B,0,7E9AAA
S3020-B10G,0,799FAB
S3020-B30G,0,7CA5AB
S3020-B40G,0,79A3A4
S3020-B50G,0,7CA6A5
S3020-B60G,0,79A39F
S3020-B70G,0,78A49D
S3020-B90G,0,79A496
S3020-G,0,7EA48F
S3020-G10Y,0,8CA78F
S3020-G20Y,0,8BA587
S3020-G30Y,0,94A684
S3020-G40Y,0,99A57E
S3020-G50Y,0,A2AA7E
S3020-G60Y,0,A3A67C
S3020-G70Y,0,A7A57A
S3020-G80Y,0,AEA679
S3020-G90Y,0,B2A575
S3020-R,0,B58B8B
S3020-R10B,0,B48B90
S3020-R20B,0,B28B96
S3020-R30B,0,AA8A9A
S3020-R40B,0,A78B9F
S3020-R50B,0,A592AA
S3020-R60B,0,9992AC
S3020-R70B,0,8F96AE
S3020-R80B,0,8897AF
S3020-R90B,0,8299AF
S3020-Y,0,B5A475
S3020-Y10R,0,BCA176
S3020-Y20R,0,BA9B71
S3020-Y30R,0,BE9973
S3020-Y40R,0,BB9273
S3020-Y50R,0,C5967A
S3020-Y60R,0,BC917B
S3020-Y70R,0,C29281
S3020-Y80R,0,BB8D83
S3020-Y90R,0,B98A84
S3030-B,0,638FA9
S3030-B10G,0,5C97A9
S3030-B30G,0,5F9BA2
S3030-B40G,0,599C9F
S3030-B50G,0,5E9E9E
S3030-B60G,0,559D98
S3030-B70G,0,589D94
S3030-B90G,0,5C9D89
S3030-G,0,659C82
S3030-G10Y,0,71A17D
S3030-G20Y,0,739E75
S3030-G30Y,0,809E6E
S3030-G40Y,0,8C9F6C
S3030-G50Y,0,99A36B
S3030-G60Y,0,9DA166
S3030-G70Y,0,A4A364
S3030-G80Y,0,ACA161
S3030-G90Y,0,B3A260
S3030-R,0,B6777A
S3030-R10B,0,B37880
S3030-R20B,0,B07588
S3030-R30B,0,AF7990
S3030-R40B,0,A57999
S3030-R50B,0,9C7FA4
S3030-R60B,0,8C84AD
S3030-R70B,0,7F88AE
S3030-R80B,0,7089AC
S3030-R90B,0,6C90B1
S3030-Y,0,B69D61
S3030-Y10R,0,BF9D64
S3030-Y20R,0,BB935D
S3030-Y30R,0,C29061
S3030-Y40R,0,C1895E
S3030-Y50R,0,C58762
S3030-Y60R,0,C28367
S3030-Y70R,0,BF7D68
S3030-Y80R,0,B9776C
S3030-Y90R,0,B97671
S3040-B,0,3785A7
S3040-B10G,0,318DA6
S3040-B20G,0,278E9F
S3040-B30G,0,28919C
S3040-B40G,0,259297
S3040-B50G,0,2D9291
S3040-B60G,0,259690
S3040-B70G,0,2F9689
S3040-B80G,0,2E9686
S3040-B90G,0,38967D
S3040-G,0,479572
S3040-G10Y,0,55976A
S3040-G20Y,0,639864
S3040-G30Y,0,71995D
S3040-G40Y,0,859B59
S3040-G50Y,0,8E9C54
S3040-G60Y,0,989D4F
S3040-G70Y,0,9D9B4F
S3040-G80Y,0,A79C4A
S3040-G90Y,0,AE994A
S3040-R,0,B56468
S3040-R10B,0,AE5F6A
S3040-R20B,0,AD5E74
S3040-R30B,0,A76083
S3040-R40B,0,A06391
S3040-R50B,0,976A9C
S3040-R60B,0,7E6CA4
S3040-R70B,0,6B78AE
S3040-R80B,0,5979AD
S3040-R90B,0,4D82AD
S3040-Y,0,B4974B
S3040-Y10R,0,BC944B
S3040-Y20R,0,BE8B49
S3040-Y30R,0,BF834B
S3040-Y40R,0,C17D4C
S3040-Y50R,0,C27850
S3040-Y60R,0,C27353
S3040-Y70R,0,BC6E56
S3040-Y80R,0,BC695C
S3040-Y90R,0,B6635D
S3050-B,0,0077A1
S3050-B10G,0,007F9C
S3050-B20G,0,008496
S3050-B30G,0,008491
S3050-B40G,0,00888F
S3050-B50G,0,008888
S3050-B60G,0,008982
S3050-B70G,0,00897B
S3050-B80G,0,008978
S3050-B90G,0,008E73
S3050-G,0,008B64
S3050-G10Y,0,308C58
S3050-G20Y,0,4F8F52
S3050-G30Y,0,618D45
S3050-G50Y,0,87943E
S3050-R,0,AB4B53
S3050-R10B,0,A74257
S3050-R20B,0,A74264
S3050-R30B,0,A34370
S3050-R40B,0,93447F
S3050-R50B,0,8B4F92
S3050-R60B,0,70579F
S3050-R70B,0,545FA5
S3050-R80B,0,3865A5
S3050-R90B,0,2571A8
S3050-Y40R,0,C2753C
S3050-Y80R,0,B05245
S3050-Y90R,0,B1514A
S3055-B50G,0,008081
S3055-R50B,0,833F87
S3060-B,0,006799
S3060-B10G,0,007094
S3060-B20G,0,00718A
S3060-B30G,0,007A8B
S3060-B40G,0,007D85
S3060-B70G,0,00776B
S3060-B90G,0,007D5D
S3060-G,0,007B4C
S3060-G10Y,0,008245
S3060-R70B,0,40499D
S3060-R80B,0,024F9A
S3060-R90B,0,005E9F
S3065-G40Y,0,608119
S3065-R90B,0,004E98
S3500-N,0,A8A5A3
S3502-B,0,9DA1A1
S3502-G,0,9EA19F
S3502-R,0,A7A2A0
S3502-Y,0,A7A39B
S3555-B60G,0,007670
S3555-B80G,0,007662
S3555-R60B,0,51337D
S3560-G20Y,0,1E7532
S3560-G40Y,0,5D7B24
S3560-G50Y,0,718020
S3560-R80B,0,00418C
S3560-R90B,0,004A8C
S3560-Y80R,0,963026
S3560-Y90R,0,892626
S4000-N,0,9A9898
S4005-B20G,0,889395
S4005-B80G,0,8E9895
S4005-G20Y,0,91988F
S4005-G50Y,0,969788
S4005-G80Y,0,989685
S4005-R20B,0,998E90
S4005-R50B,0,969298
S4005-R80B,0,909499
S4005-Y20R,0,A09483
S4005-Y50R,0,9E9186
S4005-Y80R,0,A0938E
S4010-B10G,0,809197
S4010-B30G,0,7F9294
S4010-B50G,0,839493
S4010-B70G,0,809591
S4010-B90G,0,7F968E
S4010-G10Y,0,849586
S4010-G30Y,0,8A9481
S4010-G50Y,0,929582
S4010-G70Y,0,98977F
S4010-G90Y,0,9A9379
S4010-R10B,0,A0888A
S4010-R30B,0,9C8991
S4010-R50B,0,968E99
S4010-R70B,0,8B8E99
S4010-R90B,0,84909B
S4010-Y10R,0,A5967B
S4010-Y30R,0,A7927C
S4010-Y50R,0,A99180
S4010-Y70R,0,A68A80
S4010-Y90R,0,A08983
S4020-B,0,648494
S4020-B10G,0,648A95
S4020-B30G,0,60888E
S4020-B50G,0,658E8D
S4020-B70G,0,5E8D86
S4020-B90G,0,678F81
S4020-G,0,698E7C
S4020-G10Y,0,6E8E75
S4020-G30Y,0,7A8F6F
S4020-G50Y,0,8B9169
S4020-G70Y,0,949268
S4020-G90Y,0,9D8F67
S4020-R,0,A07273
S4020-R10B,0,A0767C
S4020-R20B,0,9C747E
S4020-R30B,0,997483
S4020-R40B,0,93768C
S4020-R50B,0,907E94
S4020-R60B,0,817B96
S4020-R70B,0,787E99
S4020-R80B,0,708099
S4020-R90B,0,6D849A
S4020-Y,0,A08B61
S4020-Y10R,0,A38A61
S4020-Y20R,0,A88861
S4020-Y30R,0,AA8765
S4020-Y40R,0,A98062
S4020-Y50R,0,AB7E66
S4020-Y60R,0,AA7B65
S4020-Y70R,0,A6796A
S4020-Y80R,0,A5756B
S4020-Y90R,0,A27672
S4030-B,0,497991
S4030-B10G,0,407D90
S4030-B30G,0,45838B
S4030-B50G,0,3B8281
S4030-B70G,0,43887F
S4030-B90G,0,498574
S4030-G,0,4C856A
S4030-G10Y,0,578765
S4030-G30Y,0,68875C
S4030-G50Y,0,808854
S4030-G70Y,0,908D55
S4030-G90Y,0,9C8951
S4030-R,0,9C5D5F
S4030-R10B,0,995E67
S4030-R20B,0,995E70
S4030-R30B,0,946076
S4030-R40B,0,8E6182
S4030-R50B,0,88678D
S4030-R60B,0,726791
S4030-R70B,0,66719A
S4030-R80B,0,587199
S4030-R90B,0,557999
S4030-Y,0,9E854D
S4030-Y10R,0,A5834C
S4030-Y20R,0,A67E4B
S4030-Y30R,0,AD7B4E
S4030-Y40R,0,A7724A
S4030-Y50R,0,AB704E
S4030-Y60R,0,A7694F
S4030-Y70R,0,A86856
S4030-Y80R,0,A4665C
S4030-Y90R,0,A1635F
S4040-B,0,106C8D
S4040-B10G,0,046D84
S4040-B20G,0,007787
S4040-B30G,0,007882
S4040-B40G,0,057A7F
S4040-B50G,0,007B7A
S4040-B60G,0,007974
S4040-B70G,0,00796F
S4040-B80G,0,007A68
S4040-B90G,0,147C64
S4040-G,0,277B5A
S4040-G10Y,0,3B7C52
S4040-G20Y,0,4B7D4D
S4040-G30Y,0,5A8147
S4040-G50Y,0,778140
S4040-R,0,9A4A4D
S4040-R10B,0,934552
S4040-R20B,0,94435D
S4040-R30B,0,894164
S4040-R40B,0,844774
S4040-R50B,0,754A7D
S4040-R60B,0,665087
S4040-R70B,0,515C94
S4040-R80B,0,476295
S4040-R90B,0,336591
S4040-Y20R,0,A5783D
S4040-Y50R,0,A6623C
S4040-Y60R,0,A45B3C
S4040-Y70R,0,A15844
S4040-Y80R,0,9F5046
S4040-Y90R,0,9E504B
S4050-B,0,00618A
S4050-B10G,0,006381
S4050-B20G,0,006A7C
S4050-B30G,0,006D7A
S4050-B40G,0,006B71
S4050-B50G,0,006C6C
S4050-B60G,0,006964
S4050-B70G,0,006A5F
S4050-B80G,0,006D5B
S4050-B90G,0,006A51
S4050-G,0,006C47
S4050-R,0,8A2A32
S4050-R50B,0,6A2B6B
S4050-R60B,0,4C367D
S4050-R70B,0,394287
S4050-R80B,0,084684
S4050-R90B,0,005187
S4055-B,0,005583
S4055-B40G,0,006268
S4055-R70B,0,252D7C
S4500-N,0,8F8E8D
S4502-B,0,898C90
S4502-G,0,8B8F8D
S4502-R,0,938C8D
S4502-Y,0,928D84
S4550-B,0,004873
S4550-B20G,0,00566A
S4550-B30G,0,005966
S4550-B40G,0,005F64
S4550-B50G,0,005A5B
S4550-G20Y,0,1E612A
S4550-G40Y,0,536B25
S4550-G50Y,0,626D22
S4550-R70B,0,272C71
S4550-R80B,0,003273
S4550-R90B,0,003E74
S4550-Y70R,0,8B3B23
S4550-Y90R,0,772425
S5000-N,0,878685
S5005-B20G,0,798385
S5005-B80G,0,7B8684
S5005-G20Y,0,7C8379
S5005-G50Y,0,808276
S5005-G80Y,0,878475
S5005-R20B,0,8B7E80
S5005-R50B,0,848085
S5005-R80B,0,7B7F85
S5005-Y20R,0,8D8273
S5005-Y50R,0,8D7E74
S5005-Y80R,0,8B7E7A
S5010-B10G,0,6B7D83
S5010-B30G,0,6B7D7F
S5010-B50G,0,6C8080
S5010-B70G,0,6C807C
S5010-B90G,0,6B7E77
S5010-G10Y,0,708072
S5010-G30Y,0,768273
S5010-G50Y,0,7E806E
S5010-G70Y,0,83826B
S5010-G90Y,0,89806A
S5010-R10B,0,897477
S5010-R30B,0,89747C
S5010-R50B,0,7D7480
S5010-R70B,0,757986
S5010-R90B,0,707B86
S5010-Y10R,0,918169
S5010-Y30R,0,8E7862
S5010-Y50R,0,8F7767
S5010-Y70R,0,8D7066
S5010-Y90R,0,8A716C
S5020-B,0,4F6C7E
S5020-B10G,0,4F7380
S5020-B30G,0,4E767C
S5020-B50G,0,4C7776
S5020-B70G,0,4D7871
S5020-B90G,0,51776B
S5020-G,0,547764
S5020-G10Y,0,577760
S5020-G30Y,0,667A5B
S5020-G50Y,0,727754
S5020-G70Y,0,7C7B56
S5020-G90Y,0,857853
S5020-R,0,885C5E
S5020-R10B,0,885C61
S5020-R20B,0,855C68
S5020-R30B,0,856071
S5020-R40B,0,7D5F75
S5020-R50B,0,74627B
S5020-R60B,0,67637F
S5020-R70B,0,626782
S5020-R80B,0,596A83
S5020-R90B,0,576D82
S5020-Y,0,89744D
S5020-Y20R,0,937350
S5020-Y30R,0,916D4B
S5020-Y40R,0,936B4F
S5020-Y50R,0,936B56
S5020-Y60R,0,936753
S5020-Y70R,0,946659
S5020-Y80R,0,8E6257
S5020-Y90R,0,8C5E5A
S5030-B,0,30627B
S5030-B10G,0,2F6677
S5030-B30G,0,286770
S5030-B50G,0,246E6D
S5030-B70G,0,1F6C64
S5030-B90G,0,256959
S5030-G,0,346E56
S5030-G10Y,0,3E7050
S5030-G30Y,0,556F45
S5030-G90Y,0,84733C
S5030-R,0,7E4347
S5030-R10B,0,814850
S5030-R20B,0,78394D
S5030-R30B,0,7C465F
S5030-R40B,0,6F4464
S5030-R50B,0,6A496E
S5030-R60B,0,584C77
S5030-R70B,0,525880
S5030-R80B,0,3D567E
S5030-R90B,0,3A5D7E
S5030-Y30R,0,8F623C
S5030-Y50R,0,905A3E
S5030-Y60R,0,8E533A
S5030-Y70R,0,8E5341
S5030-Y80R,0,884E43
S5030-Y90R,0,854B47
S5040-B,0,005171
S5040-B10G,0,00556D
S5040-B20G,0,005B6B
S5040-B30G,0,005C66
S5040-B40G,0,005C61
S5040-B50G,0,005D5D
S5040-B60G,0,005B57
S5040-B70G,0,005B52
S5040-B80G,0,005D50
S5040-B90G,0,005B45
S5040-G,0,005D3E
S5040-G10Y,0,196138
S5040-G30Y,0,456734
S5040-G40Y,0,53672B
S5040-G50Y,0,5D682A
S5040-R,0,762932
S5040-R50B,0,59295B
S5040-R60B,0,452E68
S5040-R70B,0,2F3870
S5040-R80B,0,154175
S5040-R90B,0,004773
S5040-Y70R,0,833D26
S5045-B10G,0,004A65
S5500-N,0,7E7C79
S5502-B,0,757779
S5502-G,0,787A77
S5502-R,0,7F7877
S5502-Y,0,7D7972
S5540-B,0,004062
S5540-B10G,0,00465E
S5540-B20G,0,00495B
S5540-B30G,0,004A55
S5540-B40G,0,004C51
S5540-B50G,0,005051
S5540-B90G,0,004F3D
S5540-G10Y,0,025230
S5540-G20Y,0,1F5325
S5540-G30Y,0,3A5A2C
S5540-G40Y,0,465B1B
S5540-G60Y,0,5D5F1F
S5540-G70Y,0,605E20
S5540-R70B,0,1E2862
S5540-R90B,0,003763
S5540-Y90R,0,6A2221
S6000-N,0,737271
S6005-B20G,0,636C6E
S6005-B80G,0,676F6C
S6005-G20Y,0,686F65
S6005-G50Y,0,717368
S6005-G80Y,0,736F63
S6005-R20B,0,75676C
S6005-R50B,0,716B73
S6005-R80B,0,64686F
S6005-Y20R,0,766B5D
S6005-Y50R,0,786A61
S6005-Y80R,0,776A66
S6010-B10G,0,55666C
S6010-B30G,0,57696B
S6010-B50G,0,566969
S6010-B70G,0,516864
S6010-B90G,0,556A63
S6010-G10Y,0,596A5E
S6010-G30Y,0,616B5B
S6010-G50Y,0,696C5A
S6010-G70Y,0,6F6E58
S6010-G90Y,0,716A57
S6010-R10B,0,735E61
S6010-R30B,0,705B65
S6010-R50B,0,6C5F6E
S6010-R70B,0,616674
S6010-R90B,0,5A656F
S6010-Y10R,0,796752
S6010-Y30R,0,7E6955
S6010-Y50R,0,796051
S6010-Y70R,0,796058
S6010-Y90R,0,795F5B
S6020-B,0,395768
S6020-B10G,0,315864
S6020-B30G,0,365E63
S6020-B50G,0,396060
S6020-B70G,0,37615B
S6020-B90G,0,355F54
S6020-G,0,3B5E4D
S6020-G10Y,0,40614B
S6020-G30Y,0,4F6143
S6020-G50Y,0,5E6343
S6020-G70Y,0,676441
S6020-G90Y,0,6F623F
S6020-R,0,6F4445
S6020-R10B,0,71464E
S6020-R20B,0,693E4B
S6020-R30B,0,694254
S6020-R40B,0,62445C
S6020-R50B,0,5D465F
S6020-R60B,0,4F4765
S6020-R70B,0,494C69
S6020-R80B,0,3D4C6A
S6020-R90B,0,3A536A
S6020-Y10R,0,765F3E
S6020-Y20R,0,785A3A
S6020-Y30R,0,78573A
S6020-Y40R,0,7C553A
S6020-Y50R,0,7B523B
S6020-Y60R,0,7B5140
S6020-Y70R,0,7A4E40
S6020-Y80R,0,774B44
S6020-Y90R,0,754C49
S6030-B,0,0E4860
S6030-B10G,0,004A5D
S6030-B30G,0,005058
S6030-B50G,0,004A49
S6030-B70G,0,004F47
S6030-B90G,0,025142
S6030-G,0,115138
S6030-R,0,5F2629
S6030-R40B,0,522445
S6030-R50B,0,4C274E
S6030-R60B,0,392E5A
S6030-R70B,0,252E5C
S6030-R80B,0,1A355F
S6030-R90B,0,103F5F
S6030-Y,0,6D5625
S6030-Y10R,0,715425
S6030-Y20R,0,765127
S6030-Y30R,0,78502B
S6030-Y40R,0,764623
S6030-Y70R,0,6F3623
S6030-Y80R,0,6B342B
S6500-N,0,676565
S6502-B,0,606466
S6502-G,0,616765
S6502-R,0,6A6161
S6502-Y,0,69655E
S6530-B50G,0,004040
S6530-G10Y,0,17492F
S6530-G50Y,0,484F23
S7000-N,0,5D5C59
S7005-B20G,0,4D5759
S7005-B80G,0,4D5754
S7005-G20Y,0,515951
S7005-G50Y,0,53564C
S7005-G80Y,0,5C594D
S7005-R20B,0,625356
S7005-R50B,0,57535A
S7005-R80B,0,51555C
S7005-Y20R,0,5C534A
S7005-Y50R,0,64574F
S7005-Y80R,0,60514E
S7010-B10G,0,3F5158
S7010-B30G,0,405153
S7010-B50G,0,3D5251
S7010-B70G,0,3B5250
S7010-B90G,0,42544D
S7010-G10Y,0,475649
S7010-G30Y,0,495344
S7010-G50Y,0,545644
S7010-G70Y,0,56533E
S7010-G90Y,0,5D533F
S7010-R10B,0,5C3F42
S7010-R30B,0,594650
S7010-R50B,0,504956
S7010-R70B,0,474858
S7010-R90B,0,414D59
S7010-Y10R,0,645441
S7010-Y30R,0,64513F
S7010-Y50R,0,684F41
S7010-Y70R,0,5F453D
S7010-Y90R,0,624742
S7020-B,0,143649
S7020-B10G,0,173E4C
S7020-B30G,0,143F45
S7020-B50G,0,134242
S7020-B70G,0,0B433D
S7020-G,0,174332
S7020-G10Y,0,274730
S7020-G50Y,0,424725
S7020-G70Y,0,494826
S7020-R,0,502929
S7020-R10B,0,4E262E
S7020-R50B,0,3E2641
S7020-R60B,0,2F2546
S7020-R70B,0,282F4F
S7020-R80B,0,1D314E
S7020-R90B,0,14334A
S7020-Y,0,584625
S7020-Y10R,0,5C4424
S7020-Y20R,0,62482C
S7020-Y30R,0,5F3F24
S7020-Y40R,0,634028
S7020-Y50R,0,613B25
S7020-Y60R,0,5F3826
S7020-Y70R,0,5C3224
S7020-Y90R,0,512521
S7500-N,0,51504F
S7502-B,0,4A4C4E
S7502-G,0,4B4E4D
S7502-R,0,544C4B
S7502-Y,0,535049
S8000-N,0,413F3E
S8005-B20G,0,30393A
S8005-B80G,0,2E3936
S8005-G20Y,0,363D36
S8005-G50Y,0,3A3C33
S8005-G80Y,0,403E34
S8005-R20B,0,403338
S8005-R50B,0,322C36
S8005-R80B,0,33373F
S8005-Y20R,0,473E34
S8005-Y50R,0,4A3D34
S8005-Y80R,0,453531
S8010-B10G,0,1E2F35
S8010-B30G,0,1E3437
S8010-B50G,0,223636
S8010-B70G,0,1D3531
S8010-B90G,0,1F352E
S8010-G10Y,0,263628
S8010-G30Y,0,2D3A2A
S8010-G50Y,0,353925
S8010-G70Y,0,3E3E2D
S8010-G90Y,0,433A27
S8010-R10B,0,3A2025
S8010-R30B,0,301E29
S8010-R50B,0,2D2232
S8010-R70B,0,252A3A
S8010-R90B,0,202E3B
S8010-Y10R,0,473925
S8010-Y30R,0,473525
S8010-Y50R,0,473225
S8010-Y70R,0,442A1E
S8010-Y90R,0,402824
S8500-N,0,302E2C
S8502-B,0,2D3134
S8502-G,0,272E2B
S8502-R,0,332A29
S8502-Y,0,35322C
S8505-B20G,0,1B2325
S8505-B80G,0,212C29
S8505-G20Y,0,252E27
S8505-G80Y,0,2E2C23
S8505-R20B,0,2D2026
S8505-R80B,0,1C2027
S8505-Y20R,0,342A20
S8505-Y80R,0,352622
S9000-N,0,1A191A
